# HOMER Differential Peaks
# Original Peak File = Turcan_K27_annotated_peaks_ip_32.txt
# Peak File Tag Directory = WC_IP
# Background Tag Directory = WG_IP
#
# Mode = Peaks enriched over background
# Differential peaks = 391
# Fraction of original peaks = 1.53%
# Original number of peaks = 25578
# Size of region used to count tags = given peak sizes (-fixed)
# Fold change cutoff = 1.50
# Poisson p-value cutoff = 1.00e-03
# strand = 2 (tags counted on 0=+strand, 1=-strand, 2=both strands)
# peak directory tagAdjust = 44
# background directory tagAdjust = 44
#
# cmd = getDifferentialPeaks Turcan_K27_annotated_peaks_ip_32.txt WC_IP WG_IP -F 1.5 -P 0.001
#
#PeakID	chr	start	end	strand	score	focus ratio/other	Total Tags	Background Tags	Fold Change vs. Background	p-value
1918-12	chr16	83807124	83809040	+	0.000	0.000	339.1	222.0	1.53	1.90e-13
5588	chr16	86219485	86225071	+	0.000	0.000	1341.9	819.5	1.64	1.31e-62
12047-2	chr16	86297024	86309069	+	0.000	0.000	3510.3	2316.5	1.52	1.45e-117
1559-14	chr16	87765293	87766850	+	0.000	0.000	315.3	196.0	1.61	3.49e-15
1835-14	chr16	87777767	87779600	+	0.000	0.000	538.0	287.5	1.87	1.64e-39
2323-15	chr16	88650334	88652655	+	0.000	0.000	1003.5	632.0	1.59	2.94e-42
1986-17	chr16	89504586	89506570	+	0.000	0.000	411.9	265.5	1.55	8.53e-17
1659-20	chr17	2335748	2337405	+	0.000	0.000	295.4	194.5	1.52	1.28e-11
1063-33	chr17	2392840	2393901	+	0.000	0.000	632.2	407.5	1.55	4.93e-25
4145-4	chr17	6363708	6367851	+	0.000	0.000	923.3	606.0	1.52	3.91e-33
1063-34	chr17	6443270	6444331	+	0.000	0.000	366.2	242.5	1.51	9.77e-14
2579-10	chr17	6639429	6642006	+	0.000	0.000	603.2	392.5	1.54	4.33e-23
1622-18	chr17	7314454	7316074	+	0.000	0.000	359.3	222.5	1.61	2.70e-17
1516-21	chr17	7393882	7395396	+	0.000	0.000	344.1	227.0	1.52	3.19e-13
4144-4	chr17	16025728	16029870	+	0.000	0.000	831.5	544.5	1.53	2.83e-30
4245-2	chr17	16284106	16288349	+	0.000	0.000	1655.0	1065.5	1.55	8.82e-63
2921-8	chr17	17823860	17826779	+	0.000	0.000	851.8	546.0	1.56	1.05e-33
1719-20	chr17	19237365	19239082	+	0.000	0.000	315.7	197.0	1.60	6.43e-15
2285-12	chr17	40321401	40323684	+	0.000	0.000	1010.4	575.5	1.76	2.79e-60
2177-17	chr17	43124248	43126423	+	0.000	0.000	581.1	369.5	1.57	2.02e-24
2253-11	chr17	43777338	43779589	+	0.000	0.000	876.8	583.5	1.50	1.13e-29
1795-22	chr17	44207880	44209673	+	0.000	0.000	459.4	271.0	1.70	1.83e-25
2593-13	chr17	48054729	48057320	+	0.000	0.000	791.6	491.5	1.61	1.51e-35
1792-9	chr17	48107007	48108797	+	0.000	0.000	419.3	277.5	1.51	1.69e-15
4607-5	chr17	57933090	57937695	+	0.000	0.000	1056.1	704.0	1.50	3.04e-35
1404-20	chr17	59565114	59566516	+	0.000	0.000	334.3	211.0	1.58	3.67e-15
1829-15	chr17	61411281	61413108	+	0.000	0.000	336.7	213.5	1.58	6.29e-15
4113-6	chr17	72420067	72424178	+	0.000	0.000	695.5	435.0	1.60	1.23e-30
3208-6	chr17	72514533	72517739	+	0.000	0.000	380.2	248.5	1.53	6.05e-15
4540-2	chr17	72588179	72592717	+	0.000	0.000	689.6	452.5	1.52	3.48e-25
1572-20	chr17	80035996	80037566	+	0.000	0.000	347.5	218.5	1.59	7.22e-16
1819-9	chr17	81294261	81296078	+	0.000	0.000	575.5	363.5	1.58	9.69e-25
1504-16	chr17	82098526	82100028	+	0.000	0.000	541.1	354.5	1.53	2.35e-20
1808-13	chr17	82212045	82213851	+	0.000	0.000	554.1	360.0	1.54	1.66e-21
2680-10	chr18	701980	704658	+	0.000	0.000	754.6	457.5	1.65	5.38e-37
1227-27	chr18	12376159	12377384	+	0.000	0.000	485.9	303.5	1.60	5.86e-22
3065-3	chr18	22281158	22284221	+	0.000	0.000	1145.7	720.5	1.59	3.29e-48
4279-2	chr18	48994913	48999190	+	0.000	0.000	1247.2	787.5	1.58	1.32e-51
4639-4	chr18	58847775	58852412	+	0.000	0.000	2338.9	1530.0	1.53	5.46e-82
1692-23	chr18	80108679	80110369	+	0.000	0.000	527.2	346.0	1.52	1.01e-19
2425-8	chr19	1154353	1156776	+	0.000	0.000	689.4	456.5	1.51	2.79e-24
2465-7	chr19	1205061	1207524	+	0.000	0.000	415.7	267.5	1.55	4.40e-17
1519-19	chr19	1847471	1848988	+	0.000	0.000	602.4	375.5	1.60	3.97e-27
1454-21	chr19	2095240	2096692	+	0.000	0.000	378.9	246.5	1.54	4.89e-15
1412-21	chr19	2949658	2951068	+	0.000	0.000	492.8	299.0	1.65	1.15e-24
2579-11	chr19	4057547	4060124	+	0.000	0.000	803.8	474.5	1.69	5.39e-43
2830-8	chr19	6065307	6068135	+	0.000	0.000	375.1	243.0	1.54	2.69e-15
1659-22	chr19	6361098	6362755	+	0.000	0.000	317.0	201.0	1.58	2.73e-14
1646-17	chr19	11504638	11506282	+	0.000	0.000	380.1	238.0	1.60	1.53e-17
2598-10	chr19	15835727	15838323	+	0.000	0.000	848.2	555.0	1.53	5.30e-31
1997-18	chr19	16160589	16162584	+	0.000	0.000	477.5	293.0	1.63	4.21e-23
2659-12	chr19	16278072	16280729	+	0.000	0.000	766.6	508.0	1.51	1.12e-26
2130-6	chr19	17507552	17509680	+	0.000	0.000	832.6	521.5	1.60	4.25e-36
1860-16	chr19	18262265	18264123	+	0.000	0.000	489.5	308.0	1.59	1.32e-21
1728-14	chr19	19662809	19664535	+	0.000	0.000	566.1	371.0	1.53	3.48e-21
2353-9	chr19	33372936	33375287	+	0.000	0.000	728.9	484.5	1.50	4.52e-25
1547-11	chr19	34733364	34734909	+	0.000	0.000	475.8	296.0	1.61	7.17e-22
1580-16	chr19	36114098	36115676	+	0.000	0.000	391.0	254.0	1.54	1.00e-15
1202-26	chr19	51339977	51341177	+	0.000	0.000	465.7	303.5	1.53	4.99e-18
4343-3	chr19	53865520	53869861	+	0.000	0.000	1822.9	1055.5	1.73	1.80e-101
1455-29	chr19	54137406	54138859	+	0.000	0.000	379.4	243.0	1.56	4.53e-16
2471-12	chr19	54462583	54465052	+	0.000	0.000	1010.5	618.5	1.63	2.65e-47
3957-3	chr19	55640570	55644525	+	0.000	0.000	918.4	596.5	1.54	2.08e-34
1069-30	chr19	58182989	58184056	+	0.000	0.000	322.5	199.5	1.62	1.03e-15
1967-9	chr19	58380249	58382214	+	0.000	0.000	495.3	312.5	1.59	1.16e-21
2991-5	chr19	58474778	58477767	+	0.000	0.000	1123.9	679.5	1.65	1.15e-54
2554-12	chr19	58543166	58545718	+	0.000	0.000	874.5	583.0	1.50	1.99e-29
2909-3	chr20	528087	530994	+	0.000	0.000	481.6	291.0	1.66	1.57e-24
5806-6	chr20	12925346	12931150	+	0.000	0.000	1066.4	648.0	1.65	3.77e-51
5499-3	chr20	31592524	31598021	+	0.000	0.000	2211.3	1451.0	1.52	1.04e-76
3831-6	chr20	43750032	43753861	+	0.000	0.000	1146.2	746.5	1.54	4.94e-42
2412-9	chr20	43780785	43783195	+	0.000	0.000	466.4	281.0	1.66	4.35e-24
3055-14	chr20	43973719	43976772	+	0.000	0.000	1031.9	679.0	1.52	2.62e-36
1949-11	chr20	44018309	44020256	+	0.000	0.000	398.7	262.5	1.52	4.67e-15
1477-24	chr20	48638211	48639686	+	0.000	0.000	475.1	307.5	1.55	5.65e-19
3167-7	chr20	48721572	48724737	+	0.000	0.000	910.8	538.0	1.69	2.24e-48
2656-9	chr20	57697481	57700135	+	0.000	0.000	605.8	389.5	1.56	3.47e-24
1166-15	chr20	62703585	62704749	+	0.000	0.000	522.0	318.0	1.64	7.69e-26
2527-12	chr20	62738939	62741464	+	0.000	0.000	871.6	545.5	1.60	8.15e-38
2124-19	chr20	64062377	64064499	+	0.000	0.000	648.4	423.5	1.53	2.83e-24
2568-17	chr21	26147685	26150251	+	0.000	0.000	473.2	315.0	1.50	6.99e-17
1773-14	chr21	33382277	33384048	+	0.000	0.000	586.4	376.5	1.56	1.13e-23
2804-10	chr21	36133959	36136761	+	0.000	0.000	730.0	477.0	1.53	6.04e-27
2527-13	chr21	46285211	46287736	+	0.000	0.000	543.6	351.0	1.55	1.48e-21
2704-11	chr22	20079248	20081950	+	0.000	0.000	654.1	435.0	1.50	9.10e-23
1764-20	chr22	21651273	21653035	+	0.000	0.000	412.9	255.0	1.62	1.12e-19
1288-20	chr22	21665494	21666780	+	0.000	0.000	348.7	223.0	1.56	6.25e-15
1671-16	chr22	30355895	30357564	+	0.000	0.000	665.2	387.0	1.72	8.94e-38
3673-6	chr22	37227879	37231550	+	0.000	0.000	1105.2	711.0	1.55	1.09e-42
2057-21	chr22	37326859	37328914	+	0.000	0.000	769.5	491.5	1.57	4.16e-31
1989-24	chr22	37329158	37331145	+	0.000	0.000	717.6	473.5	1.52	1.54e-25
1390-34	chr22	37685820	37687208	+	0.000	0.000	392.0	240.5	1.63	2.17e-19
3882-4	chr22	37774410	37778290	+	0.000	0.000	1646.6	1088.0	1.51	7.00e-56
1891-10	chr22	37843488	37845377	+	0.000	0.000	389.8	245.0	1.59	1.47e-17
1549-23	chr22	38056644	38058191	+	0.000	0.000	422.9	260.0	1.63	1.96e-20
2261-23	chrX	23741851	23744110	+	0.000	0.000	499.8	330.0	1.51	3.16e-18
2458-11	chrX	47560073	47562529	+	0.000	0.000	527.5	334.5	1.58	1.73e-22
2553-14	chrX	53223691	53226242	+	0.000	0.000	728.8	483.5	1.51	2.72e-25
1708-19	chrX	101051025	101052731	+	0.000	0.000	358.5	233.0	1.54	1.93e-14
2025-13	chrX	134603604	134605627	+	0.000	0.000	368.2	220.0	1.67	5.81e-20
1789-23	chrX	154410892	154412679	+	0.000	0.000	350.8	213.5	1.64	7.58e-18
1492-22	chrX	154547071	154548561	+	0.000	0.000	359.3	205.0	1.75	1.62e-22
